income,age,kidhome,teenhome,marital_divorced,marital_married,marital_single,marital_together,marital_widow,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,mnt_regular_prods,num_web_purchases,num_catalog_purchases,num_store_purchases,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5
-80617,25,0,0,0,0,1,0,0,594,51,631,72,55,32,1371,4,6,8,0,0,0,0,0
-20130,46,0,0,0,1,0,0,0,0,6,3,7,6,12,10,1,0,3,0,0,0,0,0
-54880,42,1,0,0,0,1,0,0,308,85,137,102,45,118,559,6,2,11,0,0,0,0,0
-16581,35,0,0,0,0,1,0,0,1,3,4,2,3,11,2,0,0,3,0,0,0,0,0
-54072,57,1,1,0,1,0,0,0,35,0,4,0,0,0,39,2,0,2,0,0,0,0,0
-42554,42,1,1,0,0,0,1,0,29,1,11,0,0,0,41,2,0,3,0,0,0,0,0
-36230,49,1,0,0,0,1,0,0,14,2,30,8,2,3,53,2,0,4,0,0,0,0,0
-77598,77,0,0,0,0,1,0,0,1193,33,281,129,66,33,1669,7,5,13,0,0,0,0,1
-21059,38,1,0,0,1,0,0,0,8,3,19,3,3,8,28,3,0,3,0,0,0,0,0
-74290,49,0,1,1,0,0,0,0,1121,0,72,0,12,12,1193,10,8,10,1,0,0,1,0
-18929,30,0,0,0,1,0,0,0,32,0,8,23,4,18,49,1,0,4,0,0,0,0,0
-76045,60,0,0,0,0,1,0,0,760,53,400,17,93,0,1323,4,5,11,1,0,0,0,0
-38097,50,1,1,0,1,0,0,0,77,2,35,0,1,69,46,3,2,2,0,0,1,0,0
-31497,58,0,1,0,0,0,1,0,108,NA,28,13,1,4,147,3,1,4,0,0,0,0,0
-83844,68,0,0,0,0,0,1,0,901,31,345,75,31,191,1192,4,4,11,0,0,0,0,1
-55614,76,0,0,1,0,0,0,0,504,13,131,8,0,26,630,9,4,6,0,0,0,1,0
-66476,51,0,1,0,0,0,1,0,742,28,152,25,9,57,899,6,8,10,0,0,0,0,0
-77037,60,0,1,0,1,0,0,0,463,96,333,168,53,10,1103,7,7,12,0,0,0,0,0
-33444,68,1,1,0,1,0,0,0,8,0,8,0,0,2,14,1,0,2,0,0,0,0,0
-48330,59,0,1,0,0,0,1,0,28,0,4,0,0,0,32,1,0,3,0,0,0,0,0
-62972,65,0,1,0,1,0,0,0,313,15,47,20,0,192,203,7,4,3,0,0,0,0,0
-17323,33,0,0,0,1,0,0,0,3,14,17,6,1,5,36,1,0,3,0,0,0,0,0
-42873,70,1,1,1,0,0,0,0,209,0,40,3,2,15,239,6,1,4,0,0,0,0,0
-74859,71,0,0,0,0,0,0,1,570,73,614,133,102,73,1419,6,5,11,1,0,0,0,0
-61825,41,0,1,0,0,1,0,0,162,50,100,55,30,27,370,4,2,8,0,0,0,0,0
-25008,32,1,0,0,0,1,0,0,2,8,8,6,1,9,16,1,0,3,0,0,0,0,0
-84953,67,0,0,0,0,0,0,1,167,48,602,63,72,72,880,3,10,4,1,0,0,1,1
-54456,59,0,1,0,1,0,0,0,352,0,27,10,0,15,374,6,1,7,0,0,0,0,0
-8940,34,1,0,0,0,1,0,0,1,45,3,4,6,42,17,3,1,3,0,0,0,0,0
-7500,41,0,1,0,1,0,0,0,5,2,3,3,0,5,8,1,0,2,0,0,0,0,0
-78642,49,0,1,0,0,0,1,0,1396,0,322,46,35,17,1782,4,9,4,0,0,0,0,0
-23718,44,1,0,0,1,0,0,0,6,3,14,15,7,36,9,3,1,2,0,0,0,0,0
-73059,73,0,1,0,0,0,1,0,410,112,420,0,82,71,953,9,3,13,0,0,0,0,0
-80995,62,0,1,0,0,0,0,1,860,28,409,73,56,56,1370,8,9,4,0,0,0,0,0
-31605,41,1,0,0,1,0,0,0,74,0,42,2,1,6,113,2,1,4,0,0,0,0,0
-70643,36,0,0,0,1,0,0,0,1218,107,304,23,143,33,1762,5,8,4,0,0,0,0,0
-69867,34,0,0,0,0,1,0,0,196,0,512,33,130,54,817,3,5,8,1,0,0,0,0
-43462,68,1,1,0,0,0,1,0,90,17,97,15,6,15,210,4,1,5,0,0,0,0,0
-58554,52,1,1,0,0,0,1,0,368,24,68,38,0,88,410,8,2,6,0,0,0,0,0
-17117,42,1,0,0,0,0,1,0,12,23,38,30,18,7,114,3,1,3,0,0,0,0,0
-29732,49,1,0,0,0,0,1,0,25,0,8,0,1,4,30,2,0,2,0,0,0,0,0
-94384,67,0,0,0,0,0,1,0,1111,24,NA,160,45,172,1958,5,8,5,1,0,0,1,1
-60208,47,1,1,0,0,0,0,1,488,23,71,15,0,59,538,8,3,7,0,0,0,1,0
-20895,47,1,0,0,1,0,0,0,18,3,17,3,0,4,37,2,0,3,0,0,0,0,0
-34412,30,1,0,0,0,1,0,0,52,12,50,4,36,55,99,5,0,3,0,0,0,0,0
-42169,51,1,1,0,1,0,0,0,19,0,9,0,0,2,26,1,0,3,0,0,0,0,0
-66480,55,1,1,0,1,0,0,0,199,9,57,20,21,6,300,4,1,7,0,0,0,0,0
-57912,55,0,1,1,0,0,0,0,801,0,80,0,0,35,846,8,3,12,0,0,0,1,0
-90226,64,0,0,0,1,0,0,0,1083,108,649,253,151,108,2136,4,7,12,1,0,0,0,0
-94384,67,0,0,0,0,0,1,0,1111,24,790,160,45,172,1958,5,8,5,1,0,0,1,1
-39898,66,0,1,0,0,0,1,0,69,8,26,12,7,12,110,3,0,4,0,0,0,0,0
-54178,53,0,1,0,0,0,1,0,135,9,39,4,0,7,180,2,2,5,0,0,0,0,0
-38590,49,1,0,0,0,0,1,0,3,1,8,4,3,3,16,1,0,2,0,0,0,0,0
-7500,41,1,0,0,0,0,1,0,2,8,11,3,8,21,11,3,2,2,0,0,0,0,0
-82733,36,0,0,0,0,1,0,0,712,50,420,65,38,38,1247,8,4,7,0,0,0,0,0
-58401,60,0,1,1,0,0,0,0,10,0,11,17,29,29,38,1,2,2,0,0,0,0,0
-37292,37,1,0,0,0,0,1,0,275,0,86,10,23,66,328,6,3,5,0,0,0,0,0
-45579,72,0,1,0,1,0,0,0,145,1,33,2,1,1,181,4,1,4,0,0,0,0,0
-50014,52,1,0,0,0,1,0,0,234,14,77,19,10,42,312,4,1,8,0,0,0,0,0
-85620,56,0,0,0,0,0,0,1,416,46,925,60,107,46,1508,3,6,4,0,0,0,0,0
-76412,40,0,0,0,0,1,0,0,840,53,804,23,71,17,1774,5,4,8,1,0,0,0,1
-78952,62,0,1,0,0,0,1,0,1170,19,594,99,76,134,1824,2,5,12,0,0,0,0,0
-72282,69,0,0,0,0,1,0,0,503,27,419,90,139,153,1025,5,7,9,0,0,0,0,0
-51813,48,1,1,1,0,0,0,0,51,2,7,0,1,2,59,2,0,3,0,0,0,0,0
-36997,52,1,1,1,0,0,0,0,43,4,12,8,0,27,40,2,1,4,0,0,0,0,0
-31590,48,1,0,0,0,0,1,0,6,2,15,6,6,3,32,1,0,3,0,0,0,0,0
-74854,50,1,2,0,0,0,1,0,856,59,487,58,29,73,1416,2,5,5,0,0,0,0,0
-34043,42,1,0,0,0,0,1,0,20,2,14,3,0,10,29,2,0,2,0,0,0,0,0
-69389,43,0,1,0,1,0,0,0,422,7,238,69,46,15,767,7,2,12,0,0,0,0,0
-39062,37,1,0,0,0,1,0,0,23,0,9,0,0,12,20,1,0,3,0,0,1,0,0
-80134,48,1,0,0,1,0,0,0,1218,16,272,104,0,80,1530,5,3,6,1,0,0,1,1
-75774,39,1,0,0,0,0,1,0,340,21,134,258,14,56,711,7,5,8,0,0,0,0,0
-69209,48,0,0,0,1,0,0,0,496,32,849,229,48,128,1526,5,3,6,1,0,0,0,0
-42207,36,1,0,0,1,0,0,0,116,11,72,3,17,46,173,4,1,5,0,0,1,0,0
-77981,48,1,0,0,1,0,0,0,138,120,204,16,126,60,544,7,4,7,0,0,0,0,0
-44989,46,0,1,0,1,0,0,0,98,0,106,49,10,106,157,5,1,5,0,0,0,0,0
-31859,44,1,0,NA,0,0,0,0,3,1,3,8,0,5,10,1,0,2,0,0,0,0,0
-64892,44,0,1,1,0,0,0,0,527,24,230,32,24,65,772,6,4,12,0,0,0,0,0
-41473,35,1,NA,0,0,1,0,0,21,8,20,15,3,9,58,2,0,3,0,0,0,0,0
-84618,55,0,0,0,1,0,0,0,684,100,801,21,66,0,1672,6,9,10,0,0,0,0,1
-70596,35,0,0,0,0,1,0,0,347,44,534,17,0,26,916,3,5,12,0,0,0,0,0
-65308,47,0,0,0,1,0,0,0,713,0,264,120,80,34,1143,7,8,12,1,0,0,0,1
-84906,48,0,0,0,0,0,1,0,997,15,414,99,30,76,1479,5,6,12,0,1,0,1,1
-84618,55,0,0,0,1,0,0,0,684,100,801,21,66,0,1672,6,9,10,0,0,0,0,1
-84835,50,0,0,1,0,0,0,0,189,104,379,111,189,218,754,4,4,6,0,0,0,0,0
-89694,47,1,1,1,0,0,0,0,1126,28,211,37,28,42,1388,4,3,4,1,0,0,1,1
-5648,70,1,1,0,0,0,1,0,28,0,6,1,1,13,23,1,0,0,0,0,1,0,0
-62335,68,0,1,1,0,0,0,0,243,131,217,85,6,26,656,3,3,13,0,0,0,0,0
-52914,49,0,1,0,1,0,0,0,254,10,44,30,10,227,121,7,3,3,0,0,1,0,0
-83829,45,0,0,1,0,0,0,0,897,161,430,186,161,27,1808,4,7,6,1,0,1,0,1
-71866,64,0,1,0,1,0,0,0,184,178,178,103,39,33,649,6,3,10,0,0,0,0,0
-47352,69,0,1,0,0,0,1,0,172,12,112,8,0,15,289,6,1,5,0,0,0,0,0
-78041,49,0,0,0,1,0,0,0,482,35,553,72,160,17,1285,4,4,9,0,0,0,0,0
-38201,60,0,1,0,0,0,1,0,233,0,23,0,0,12,244,5,1,5,0,0,0,0,0
-33249,45,1,0,0,0,1,0,0,6,10,21,19,14,42,28,2,1,3,0,0,0,0,0
-33622,48,1,1,0,1,0,0,0,39,1,22,3,4,12,57,2,0,4,0,0,0,0,0
-57288,57,0,1,0,0,0,1,0,527,0,21,0,0,60,488,8,1,8,0,0,0,1,0
-66636,63,0,0,0,0,0,1,0,291,10,689,84,10,0,1084,3,4,9,0,0,0,0,0
-69084,50,1,0,0,1,0,0,0,1181,107,199,39,30,30,1526,7,3,13,0,0,0,0,0
-54959,59,0,1,1,0,0,0,0,1148,0,60,0,0,24,1184,9,5,4,0,0,0,1,0
-55260,48,0,1,0,0,1,0,0,825,8,53,11,0,242,655,8,10,5,0,0,0,0,0
-49160,71,0,1,1,0,0,0,0,122,21,43,25,10,15,206,3,1,6,0,0,0,0,0
-34026,70,1,1,0,0,0,1,0,18,6,15,12,8,17,42,2,1,3,0,0,0,0,0
-40451,63,0,2,0,0,0,1,0,35,0,4,0,0,10,29,1,1,2,0,0,1,0,0
-27161,34,1,0,0,1,0,0,0,7,4,23,7,0,11,30,1,0,3,0,0,0,0,0
-46998,64,0,1,0,0,1,0,0,172,41,86,45,6,27,323,5,3,5,0,0,1,0,0
-11448,45,0,0,1,0,0,0,0,0,0,0,6,2,6,2,1,0,2,0,0,0,0,0
-28647,42,1,0,0,0,1,0,0,19,8,29,0,12,26,42,2,2,2,0,0,1,0,0
-62670,66,0,1,0,1,0,0,0,539,30,92,80,46,38,749,5,3,13,0,0,0,0,0
-13672,60,1,1,0,0,0,1,0,6,NA,9,2,1,5,15,1,0,3,0,0,0,0,0
-66886,62,0,1,0,0,0,1,0,315,4,62,41,31,146,307,7,1,7,0,0,0,0,0
-33168,55,0,1,0,0,1,0,0,80,1,37,0,1,3,116,2,1,4,0,0,0,0,0
-77142,72,0,0,0,1,0,0,0,476,75,162,29,151,97,796,4,4,8,0,0,0,0,0
-70545,68,0,1,0,0,0,1,0,138,39,63,55,18,21,292,4,1,7,0,0,0,0,0
-83257,25,0,0,0,0,1,0,0,536,27,590,38,107,67,1231,5,10,12,0,0,1,0,1
-57530,69,0,1,1,0,0,0,0,50,1,27,6,7,1,90,1,1,4,0,0,0,0,0
-80398,54,0,0,0,1,0,0,0,342,51,936,207,35,26,1545,5,8,12,0,0,0,0,1
-22063,48,1,0,0,1,0,0,0,7,10,13,3,11,11,33,2,0,3,0,0,0,0,0
-42473,44,1,1,0,0,1,0,0,93,1,21,0,4,25,94,2,1,4,0,0,0,0,0
-62503,64,0,1,0,1,0,0,0,478,0,193,110,75,117,739,8,3,11,0,0,0,0,0
-79908,38,0,0,0,1,0,0,0,557,129,761,29,185,111,1550,5,6,7,0,0,0,0,1
-70044,66,0,1,1,0,0,0,0,1073,0,250,153,14,14,1476,7,10,5,0,0,0,0,0
-65685,48,0,1,0,1,0,0,0,642,14,49,0,7,57,655,9,2,9,0,0,0,0,0
-74165,45,0,0,1,0,0,0,0,1001,12,240,16,12,12,1269,5,4,10,0,0,0,0,0
-50150,37,0,0,0,1,0,0,0,135,46,92,65,61,11,388,5,2,7,0,0,0,0,0
-31907,48,0,0,0,0,1,0,0,33,87,64,175,16,74,301,6,1,6,0,0,0,0,0
-53253,45,1,1,0,0,0,1,0,216,9,57,20,9,125,186,4,3,5,0,0,0,0,0
-48948,77,0,0,1,0,0,0,0,437,8,206,160,49,42,818,7,10,5,0,0,1,0,0
-79143,56,0,0,0,1,0,0,0,650,37,780,27,167,32,1629,6,9,13,0,0,0,0,0
-84460,62,0,0,0,0,0,1,0,152,27,103,106,54,81,361,9,9,4,1,1,0,1,1
-63693,42,0,1,1,0,0,0,0,587,43,337,42,87,54,1042,11,6,9,0,0,0,0,0
-83790,72,0,0,0,1,0,0,0,1076,16,417,42,48,16,1583,8,10,6,0,0,0,1,1
-47009,55,0,1,0,0,0,1,0,171,45,73,59,10,90,268,3,2,8,0,0,0,0,0
-82017,63,0,0,0,1,0,0,0,184,23,446,30,23,23,683,NA,4,7,1,0,0,1,1
-54690,49,1,1,0,1,0,0,0,111,16,37,7,9,18,162,3,1,5,0,0,0,0,0
-56181,58,0,1,0,1,0,0,0,121,103,69,8,44,48,297,4,2,7,0,0,0,0,0
-30522,60,0,1,0,1,0,0,0,179,8,83,19,11,26,274,1,2,9,0,0,0,0,0
-21840,37,1,0,0,0,0,1,0,17,0,9,0,0,1,25,1,0,3,0,0,0,0,0
-82347,63,0,0,0,1,0,0,0,556,54,845,202,133,63,1727,7,7,10,1,0,1,0,0
-38872,32,1,0,0,1,0,0,0,23,3,21,3,19,22,47,3,0,3,0,0,0,0,0
-51766,40,1,0,0,0,1,0,0,60,51,87,6,20,51,173,4,2,4,0,0,0,0,0
-78710,43,0,1,0,1,0,0,0,721,0,152,119,50,50,992,7,6,12,0,0,0,0,0
-83273,50,1,2,0,0,1,0,0,433,89,650,16,102,102,1188,4,6,9,0,0,0,0,0
-76542,64,0,0,0,0,0,1,0,794,73,573,0,29,14,1455,4,8,10,0,0,0,0,0
-45143,55,0,1,0,0,0,1,0,202,5,74,11,5,14,283,6,1,5,0,0,0,0,0
-46344,66,1,1,0,0,1,0,0,11,1,6,2,1,6,15,1,1,2,0,0,0,0,0
-60631,45,1,1,0,1,0,0,0,565,6,65,0,6,19,623,9,2,8,0,0,0,1,0
-37155,31,1,0,0,1,0,0,0,23,0,26,7,15,3,68,2,0,4,0,0,0,0,0
-38725,65,1,1,0,1,0,0,0,31,0,6,2,1,5,35,1,0,4,0,0,0,0,0
-34230,55,1,1,0,0,0,1,0,15,0,4,0,NA,2,17,1,0,2,0,0,0,0,0
-83917,47,0,0,0,0,1,0,0,514,22,732,42,198,79,1429,6,7,7,0,0,0,0,0
-58512,56,0,1,0,1,0,0,0,895,10,101,13,0,152,867,3,4,8,0,0,0,0,0
-62058,64,0,1,0,1,0,0,0,301,7,74,10,0,58,334,6,1,7,0,0,0,0,0
-35246,62,1,1,1,0,0,0,0,36,0,12,2,2,10,42,3,1,3,0,0,0,0,0
-57107,52,0,1,0,0,1,0,0,159,0,120,0,0,137,142,4,4,8,0,1,0,1,0
-64090,64,0,1,0,0,0,1,0,316,58,161,76,51,135,527,6,9,4,0,0,0,0,0
-91249,64,0,0,0,0,1,0,0,1324,27,119,71,108,27,1622,7,9,6,1,1,0,1,1
-47111,49,0,1,0,0,0,0,1,595,71,153,120,112,41,1010,3,2,10,0,0,0,0,0
-76005,65,0,0,0,0,0,1,0,983,20,389,240,50,40,1642,3,5,13,1,0,0,0,0
-69139,55,0,1,0,1,0,0,0,86,12,75,33,15,6,215,4,1,5,0,0,0,0,0
-82582,43,0,0,1,0,0,0,0,510,120,550,156,40,241,1135,4,9,7,1,0,1,0,0
-37087,46,1,0,0,1,0,0,0,194,55,134,15,0,3,395,4,2,8,0,0,0,0,0
-17649,44,1,0,0,1,0,0,0,15,1,23,0,5,1,43,3,0,3,0,0,0,0,0
-65526,56,0,1,0,1,0,0,0,397,19,69,12,0,9,488,4,4,8,0,0,0,0,0
-67445,46,0,1,0,1,0,0,0,757,80,217,29,80,11,1152,9,6,12,0,0,0,0,0
-22123,60,0,0,0,0,0,0,1,3,3,24,34,7,31,40,2,1,3,0,0,0,0,0
-44155,63,1,1,0,1,0,0,0,22,1,9,0,0,14,18,1,1,2,0,0,0,0,0
-66653,45,1,1,0,0,0,1,0,452,18,102,16,18,6,600,4,2,12,0,0,0,0,0
-34824,25,0,0,0,0,1,0,0,4,2,11,2,0,4,15,1,0,2,0,0,0,0,0
-27803,47,1,0,0,1,0,0,0,8,26,46,38,9,49,78,3,0,4,0,0,0,0,0
-59111,66,0,0,0,1,0,0,0,524,0,134,28,28,155,559,11,1,8,0,0,0,0,0
-30390,33,0,0,0,1,0,0,0,10,12,12,25,1,20,40,2,0,3,0,0,0,0,0
-42160,45,1,1,0,0,1,0,0,48,9,45,3,15,20,100,2,1,4,0,0,0,0,0
-51569,71,0,1,0,0,0,0,1,380,0,47,6,0,34,399,7,1,7,0,0,0,1,0
-71952,34,1,0,0,1,0,0,0,656,80,455,52,107,93,1257,8,4,8,0,0,1,0,1
-20491,34,0,0,0,0,0,1,0,5,4,5,4,2,10,10,0,1,2,0,0,0,0,0
-45938,59,0,0,0,0,1,0,0,273,11,178,62,83,29,578,8,4,6,0,0,0,0,0
-23228,51,1,0,0,0,0,1,0,13,2,18,6,1,0,40,2,0,3,0,0,0,0,0
-57333,66,0,1,1,0,0,0,0,941,14,397,76,58,176,1310,8,5,9,0,0,0,0,0
-71466,46,0,0,0,0,1,0,0,412,12,546,78,182,0,1230,4,4,10,0,0,0,0,0
-55686,54,0,1,1,0,0,0,0,673,0,199,37,47,26,930,6,3,5,0,0,1,0,0
-34916,52,2,0,0,0,0,1,0,51,23,82,33,0,42,147,5,1,3,0,0,0,0,0
-28769,43,1,0,0,0,1,0,0,41,5,129,10,3,3,185,4,1,4,0,0,0,0,0
-27943,53,1,1,0,0,0,1,0,12,1,16,4,1,3,31,2,0,3,0,0,0,0,0
-43641,51,1,1,0,1,0,0,0,57,2,51,4,2,23,93,2,1,4,0,0,0,0,0
-86857,48,0,0,0,0,1,0,0,899,102,838,133,102,40,2034,5,6,10,0,0,0,0,0
-47823,60,0,1,0,0,1,0,0,53,1,5,2,1,10,52,2,0,3,0,0,0,0,0
-18492,38,1,0,0,0,0,1,0,2,2,2,2,1,1,8,1,0,2,0,0,0,0,0
-27733,39,1,0,0,1,0,0,0,0,7,5,26,2,17,23,2,0,3,0,0,0,0,0
-76773,66,0,0,1,0,0,0,0,516,56,449,86,33,16,1124,2,2,11,0,0,0,0,0
-77027,68,0,1,0,1,0,0,0,820,57,242,45,0,11,1153,8,3,6,0,0,0,0,0
-46757,57,0,1,0,0,1,0,0,777,30,163,0,51,122,899,4,4,7,0,0,0,0,0
-56129,67,0,1,0,0,0,1,0,320,48,133,39,72,48,564,6,2,10,0,0,0,0,0
-81929,44,1,0,0,1,0,0,0,1486,55,278,49,0,185,1683,4,4,10,0,0,1,0,1
-62499,41,1,0,0,0,0,1,0,140,4,61,0,13,4,214,3,1,6,0,0,0,0,0
-52854,61,1,1,0,1,0,0,0,105,0,10,0,1,0,116,2,1,4,0,0,0,0,0
-82800,74,0,0,0,0,1,0,0,1006,22,115,59,68,45,1225,7,6,12,1,0,0,0,1
-36550,42,1,0,0,1,0,0,0,47,90,94,123,103,120,337,9,1,5,0,0,0,0,0
-76982,53,0,0,1,0,0,0,0,464,151,292,65,60,30,1002,8,3,4,0,0,0,0,1
-16860,59,1,1,0,1,0,0,0,10,4,4,3,3,14,10,1,1,3,0,0,0,0,0
-18701,56,1,1,0,0,1,0,0,12,4,2,10,6,10,24,2,0,4,0,0,0,0,0
-75759,51,0,0,0,1,0,0,0,1394,22,708,89,91,182,2122,9,7,9,1,0,1,0,1
-26224,42,1,0,0,1,0,0,0,4,7,15,13,9,15,33,2,1,3,0,0,0,0,0
-32303,50,0,1,0,0,1,0,0,35,0,2,0,0,2,35,1,0,4,0,0,0,0,0
-45837,46,1,1,0,1,0,0,0,215,13,87,17,17,24,325,6,2,5,0,0,0,0,0
-63998,68,0,0,1,0,0,0,0,176,29,818,0,33,112,944,7,6,11,0,0,0,0,0
-35876,37,0,0,0,1,0,0,0,66,2,40,4,3,14,101,3,1,3,0,0,0,0,0
-28520,60,1,1,0,1,0,0,0,11,0,10,0,2,20,3,1,1,2,0,0,0,0,0
-17487,31,1,0,0,1,0,0,0,0,0,1,7,4,6,6,1,0,2,0,0,0,0,0
-39665,39,1,0,0,0,0,1,0,127,1,56,0,1,31,154,4,2,3,0,0,1,0,0
-41883,32,1,0,0,0,0,1,0,32,34,41,73,16,116,80,4,2,3,0,0,0,0,0
-46931,43,2,1,0,0,0,1,0,41,0,17,3,1,16,46,1,1,3,0,0,0,0,0
-42373,46,1,1,0,0,1,0,0,67,5,61,3,8,19,125,2,1,5,0,0,0,0,0
-38808,48,1,0,0,0,1,0,0,125,17,52,3,19,30,186,5,1,4,0,0,1,0,0
-72309,44,0,0,0,0,1,0,0,960,0,883,50,38,0,1931,5,6,8,1,0,0,0,0
-39190,46,1,0,0,0,1,0,0,68,8,18,19,8,12,109,2,1,4,0,0,0,0,0
-57731,51,0,1,0,0,1,0,0,266,21,300,65,8,44,616,8,8,6,0,0,0,0,0
-83829,45,0,0,1,0,0,0,0,897,161,430,186,161,27,1808,4,7,6,1,0,1,0,1
-66033,63,0,1,0,0,0,0,1,293,35,179,46,59,65,547,8,3,7,0,0,0,0,0
-60839,41,1,1,0,0,0,1,0,600,21,128,223,150,128,994,2,2,12,0,0,0,0,0
-54984,61,0,1,0,1,0,0,0,173,13,131,32,3,6,346,6,1,6,1,0,0,0,0
-76445,49,1,0,0,1,0,0,0,739,107,309,140,80,35,1340,2,5,13,0,0,0,0,0
-44551,66,0,1,0,0,0,0,1,182,4,33,0,0,66,153,4,1,5,0,0,0,0,0
-68695,51,0,0,0,0,0,1,0,458,81,356,106,50,40,1011,4,4,7,0,0,0,0,0
-62859,61,0,1,1,0,0,0,0,1063,89,102,16,12,25,1257,9,4,6,0,0,0,0,0
-43142,51,1,1,0,1,0,0,0,5,1,7,2,1,4,12,1,0,2,0,0,0,0,0
-67384,50,0,1,0,0,1,0,0,957,40,175,158,53,107,1276,7,8,5,0,0,0,1,0
-49389,69,1,1,0,0,1,0,0,40,0,19,2,1,3,59,2,0,3,0,0,0,0,0
-63915,64,0,2,0,1,0,0,0,622,7,115,30,0,15,759,6,3,12,0,0,0,0,0
-59973,48,0,0,0,1,0,0,0,130,30,168,20,34,0,382,3,4,7,0,0,0,0,0
-10245,49,1,0,0,0,1,0,0,4,7,7,NA,4,13,15,1,2,2,0,0,0,0,0
-37406,40,1,0,0,1,0,0,0,2,0,8,2,2,3,11,1,0,2,0,0,0,0,0
-62204,60,0,2,1,0,0,0,0,317,46,247,151,46,139,668,4,5,12,0,0,0,0,0
-30899,46,1,0,0,0,1,0,0,24,0,8,0,0,1,31,1,0,3,0,0,0,0,0
-78497,69,0,0,0,1,0,0,0,207,26,447,75,0,223,532,5,7,12,1,0,0,0,0
-34377,57,0,1,0,0,1,0,0,62,0,22,3,1,26,62,2,2,2,0,0,0,0,0
-56939,44,0,1,0,1,0,0,0,256,34,103,90,29,49,463,3,3,10,0,0,0,0,0
-41411,34,0,0,1,0,0,0,0,37,32,38,11,3,18,103,2,1,4,0,0,0,0,0
-86857,48,0,0,0,0,1,0,0,899,102,838,133,102,40,2034,5,6,10,0,0,0,0,0
-69084,50,1,0,0,1,0,0,0,1181,107,199,39,30,30,1526,7,3,13,0,0,0,0,0
-81051,55,0,0,0,1,0,0,0,1142,29,249,38,29,14,1473,5,5,12,0,0,0,1,1
-34350,41,1,0,0,0,0,1,0,16,3,15,2,1,11,26,1,0,3,0,0,0,0,0
-84196,45,0,1,0,0,1,0,0,215,63,507,231,31,190,857,8,4,7,0,0,0,0,0
-61314,52,0,1,0,1,0,0,0,378,0,189,97,172,172,664,5,5,12,0,0,0,0,0
-84169,38,0,0,0,1,0,0,0,1478,19,403,0,19,0,1919,7,6,6,0,0,0,1,1
-53858,44,0,1,0,1,0,0,0,407,53,221,58,150,26,863,4,3,6,0,0,0,0,0
-83033,34,1,0,0,0,0,1,0,812,99,431,237,149,33,1695,11,4,10,1,0,0,0,0
-81205,50,0,0,0,0,0,1,0,724,74,929,97,55,130,1749,5,6,7,0,1,1,0,1
-80184,76,0,0,0,1,0,0,0,1035,134,670,25,38,0,1902,6,3,10,1,0,0,0,1
-59892,50,0,1,0,1,0,0,0,73,0,13,0,1,0,87,2,1,3,0,0,0,0,0
-90842,72,0,0,0,0,1,0,0,774,70,118,182,187,93,1238,4,9,13,0,0,0,0,0
-70617,50,0,0,0,1,0,0,0,353,61,753,40,46,27,1226,3,3,7,0,0,0,0,0
-73892,67,0,0,0,0,1,0,0,703,102,601,0,58,43,1421,3,11,8,0,0,0,0,0
-68743,53,0,0,1,0,0,0,0,1132,134,384,175,134,115,1844,11,5,13,0,0,0,0,0
-23162,50,1,1,0,1,0,0,0,8,3,9,19,4,22,21,1,1,3,0,0,0,0,0
-43462,68,1,1,NA,0,0,1,0,90,17,97,15,6,15,210,4,1,5,0,0,0,0,0
-58821,64,0,1,0,0,0,1,0,513,14,154,19,0,28,672,9,2,9,0,0,0,0,0
-42731,51,1,0,0,0,0,1,0,159,2,51,6,2,24,196,4,1,5,0,0,0,0,0
-52614,45,0,1,0,0,1,0,0,789,0,142,12,9,38,914,2,4,8,0,0,0,0,0
-49854,48,1,0,0,0,0,1,0,123,17,171,39,0,30,320,6,2,5,0,0,0,0,0
-78285,32,0,0,0,1,0,0,0,647,107,391,175,67,40,1347,6,4,10,0,0,0,0,0
-75236,56,0,1,0,1,0,0,0,438,66,400,12,38,114,840,8,3,13,0,0,0,0,0
-65106,45,0,1,0,1,0,0,0,790,19,133,12,0,19,935,8,3,13,0,0,0,1,0
-82623,68,0,0,1,0,0,0,0,204,34,204,172,153,173,594,2,9,4,0,0,0,0,0
-39767,69,0,0,0,0,0,1,NA,113,61,204,34,26,47,391,7,1,7,0,0,0,0,0
-67546,32,0,0,0,1,0,0,0,864,134,768,150,38,172,1782,4,10,5,0,0,0,0,0
-79823,61,0,1,0,1,0,0,0,835,73,380,114,73,43,1432,6,9,7,0,0,0,1,0
-62187,63,0,0,0,1,0,0,0,792,0,275,45,45,126,1031,4,8,5,0,0,0,0,0
-57420,49,0,1,0,0,0,1,0,280,0,18,0,0,24,274,5,1,6,0,0,0,1,0
-46086,64,0,1,1,0,0,0,0,244,8,32,7,2,50,243,3,1,8,0,0,0,0,0
-25851,42,1,0,0,0,0,1,0,9,4,18,7,5,5,38,2,0,3,0,0,0,0,0
-42767,49,2,0,0,0,1,0,0,20,6,43,19,5,38,55,3,1,2,0,0,0,0,0
-69139,55,0,1,0,1,0,0,0,86,12,75,33,15,6,215,4,1,5,0,0,0,0,0
-46854,47,1,1,0,0,1,0,0,96,1,79,7,1,79,105,5,1,3,0,0,1,0,0
